name,latitude,longitude,review_count,rating,Friday,Saturday,Sunday,Monday,Tuesday,Wednesday,Thursday,verified,Friday_morning,Friday_afternoon,Friday_evening,Saturday_morning,Saturday_afternoon,Saturday_evening,Sunday_morning,Sunday_afternoon,Sunday_evening,Monday_morning,Monday_afternoon,Monday_evening,Tuesday_morning,Tuesday_afternoon,Tuesday_evening,Wednesday_morning,Wednesday_afternoon,Wednesday_evening,Thursday_morning,Thursday_afternoon,Thursday_evening,Website_known,Phone_known,main_category,geo_cluster
Laya Foods - supermarket,25.2304195,55.269164,0.8840949402949304,0.4673073255844632,7 AM-2 AM,7 AM-2 AM,7 AM-2 AM,7 AM-2 AM,7 AM-2 AM,7 AM-2 AM,7 AM-2 AM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Supermarket,0
Consulate General of the State of Qatar,25.2570492,55.3093669,0.9893591353648533,0.14549399049483136,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,0
W Wilson Pharmacy,25.3073426,55.3711615,0.19611613513818404,0.9805806756909202,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Pharmacy,0
COCO KHALAI LUXURY,10.3171304,44.7371713,0.9906788398452958,0.1362183404787282,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Service,0
Cumnock Bus Station (Stance 6),55.453861,-4.267021,0.8735679762838151,0.4867021582152684,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,4
Jiben and zatar bakery مخبز جبن و زعتر,25.1914615,55.4072941,0.9908301680442989,0.13511320473331348,7 AM-10 PM,7 AM-10 PM,7 AM-10 PM,7 AM-10 PM,7 AM-10 PM,7 AM-10 PM,7 AM-10 PM,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Bakery,0
Star Body Gym Al Baraha,25.2825039,55.316753,0.997458699830735,0.07124704998790964,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,True,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Other,0
Dr Amal Al Qedrah Medical Center | مركز الدكتورة أمل القدرة الطبي,25.3454233,55.4318102,0.9999850800434378,0.005462571786190463,9 AM-10 PM,9 AM-10 PM,9 AM-10 PM,9 AM-10 PM,9 AM-10 PM,9 AM-10 PM,9 AM-10 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Dental,0
the veterinary care center,34.0913267,-118.3308303,0.9999502354644084,0.009976301653125188,7 AM-9 PM,7 AM-7 PM,7 AM-7 PM,7 AM-9 PM,7 AM-9 PM,7 AM-9 PM,7 AM-9 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,1
Dubai Rent a car dxb,25.2285339,55.4316511,0.992876838486922,0.11914522061843064,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,True,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Agency,0
Police Scotland,55.8174083,-4.1668287,0.9906788398452958,0.1362183404787282,12-2 AM,12-2 AM,12-2 AM,12-2 AM,12-2 AM,12-2 AM,12-2 AM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,4
Right Justice Advocates & Associates - International Recovery - Lawyers in Dubai,25.2575222,55.2879356,0.5144957554275265,0.8574929257125441,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,True,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Other,0
家族葬ホール悠久,34.6349223,135.4934482,0.9378618426812277,0.3470088817920543,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,True,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Service,0
Unifit Gym,25.2471513,55.3089138,0.9968445593362047,0.07937836305825334,5 AM-12 AM,5 AM-12 AM,1-10 PM,5 AM-12 AM,5 AM-12 AM,5 AM-12 AM,5 AM-12 AM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,0
"Cemetery management, cemetery Lohstraße",50.185335,8.7515737,0.6,0.8,7 AM-12 PM,Closed,Closed,7 AM-4 PM,7 AM-4 PM,7 AM-4 PM,7 AM-4 PM,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,3
الريم للمفاتيح,25.3137687,55.4246338,0.8944271909999159,0.4472135954999579,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other,0
مركز سني حلوان الطبي التخصصي,25.3415651,55.4292764,0.9337461173020496,0.3579360116324523,5-9 PM,8 AM-11 PM,8 AM-11 PM,8 AM-11 PM,8 AM-11 PM,8 AM-11 PM,8 AM-11 PM,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Hospital,0
Luxory Home,52.185396,5.297127499999999,0.9797149322825655,0.20039623614870658,11 AM-5 PM,11 AM-5 PM,Closed,Closed,11 AM-5 PM,11 AM-5 PM,11 AM-5 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Shop,3
Saruq Al-Hadid Archaeological Museum,25.2668588,55.2896785,0.9998732065606427,0.015923906623002828,9 AM-5 PM,Closed,9 AM-5 PM,7:30 AM-7 PM,7:30 AM-7 PM,7:30 AM-7 PM,7:30 AM-7 PM,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Tourist,0
Al Jazeerah Dental Clinic عيادة الجزيرة لطب الأسنان,25.3268634,55.3764512,0.9997441656945735,0.022618646282682658,2-10 PM,9 AM-10 PM,9 AM-10 PM,9 AM-10 PM,9 AM-10 PM,9 AM-10 PM,9 AM-10 PM,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Service,0
